,影片名,评论内容,评论人,推荐星数,有用数
47,机器之血,"这周又是分了还几次看完这部科幻动作喜剧的，怎么讲，没有被吸引到一次性看完，电影院的话肯定会上厕所咯~尿点还是有的~ 全篇故事还是很新颖的，但是作为一个科幻迷和看惯了好莱坞科幻片的人来讲，确实是有些伪科幻了。前期宣传的误点，导致到家吐槽纷纷而来。 影片上映前说是...

                        ?(展开)",小星,还行,
48,机器之血,"机器之血看完了，确实看完了，然后上豆瓣看了一下，5.0的分数，于是我打了满分虽然我知道这样并不能提高分值，不过我也打了。 有些人喷什么炒冷饭，什么外国人玩烂了，什么打外国人不是爱国。 什么叫商业电影，基本上大部分的电影无非都是新瓶装旧酒，为了女儿（儿子，老婆，父...

                        ?(展开)",吃不到葡萄皮,力荐,
49,机器之血,"这篇影评可能有剧透

                        车子像成龙那种开法，都可以够得上以危险方式危害公共安全了，急于赶去医院看病危的女儿根本没有必要来这么一出满满负能量的桥段，这是最近以来成龙连续两部电影里死女儿，上次直接炸上天，这次好一些，能死在医院里，在保护证人的时候警察的表现很业余，成龙作为最高指挥官只...

                        ?(展开)",塔拉夏的胖次,较差,
50,机器之血,"开头出品人中有房祖名，怎么房祖名不能演戏就退居二线，哦呦还是在娱乐圈呗。看了罗志祥十年，每个笑点都懂，大概整部片他就算没台词光做鬼脸我都会觉得好笑吧。龙叔老了，这些年片子都不咋样，唉但是还是期待他的下部作品。啊最后来说下，前半部分还说得过去，但是最后飞船上...

                        ?(展开)",木兮,还行,
51,机器之血,"双周一成，近年的电影评分都很低，因为大家对他们的期望很高，但现在不是当年，他们也老了，稍微低于期待就会出现评分很低的情况，况且现在又有多少是经历过那个时期的。中国的国际巨星也就成龙一个而已，我只知道，他一直是在用心的拍电影，他对得起观众，他总是在国外推广中...

                        ?(展开)",这是个什么东东,还行,
52,机器之血,"成龙大哥的武打动作，那是没的说，一如即往的好看，如行云流水，酣畅漓漓。 小猪负责搞笑，感觉一个人难以支撑起这部分内容，很尴尬。 娜娜还是那么清纯。颜值担当。 科幻没有什么感觉，不是穿个白服装，就是科幻的，飞船应该飞行在太空中，跳伞你有个卵用。 悉尼歌剧院上那一...

                        ?(展开)",小贼,还行,
53,机器之血,"这篇影评可能有剧透

                        成龙是不是很缺钱，还去拍这种纯粹的烂片。剧情散乱，特技假的一逼，欧阳娜娜真的不足以撑起女主。罗志祥和欧阳娜娜纯粹是搞笑，导演也算是新人，可能是成龙的傀儡。这部电影，纯粹是圈钱，也看不出有什么亮点，他这几年产量足够，质量就下降得太厉害了，就是歌剧院上的打斗戏...

                        ?(展开)",文艺的我,较差,
54,机器之血,"从破旧的香港楼棚舍一路打到悉尼歌剧院的塔顶，就这个了吧，其他的那个生化服不错。   接下来是凑到140字 接下来是凑到140字 接下来是凑到140字  接下来是凑到140字 接下来是凑到140字 接下来是凑到140字  vv接下来是凑到140字  接下来是凑到140字 接下来是凑到140字 vv 接下来...

                        ?(展开)",新野-小威,较差,
55,机器之血,"扫了一下评论大家真的好严格，感觉自己给高分就是没眼光没要求了：）要说剧情和设定的确没有太出彩，战争背景生化人，亲情与大义的抉择，最后不死不伤的主角...但光是成龙能够在悉尼歌剧院顶拍打戏的影响力就让我不禁点赞了，罗志祥也很有笑点，欧阳娜娜的演技要比“妈已经走了...

                        ?(展开)",Captain Uni,推荐,
56,机器之血,"成龙近几年的作品中比较好的，不要过于苛刻一个60岁的人还像20岁一样拍动作片。机器之血也好，英伦之战也好，作为父亲失去女儿的演绎，表情，情绪，真实性，已经远远超过了早年警察故事中的吴彦祖和景甜的两个父亲的形象。以前失去他只会恨，这次失去看到了爱。大部分人只是看...

                        ?(展开)",夜不归猫,力荐,
