,影片名,评论内容,评论人,推荐星数,有用数
108,河东狮吼,香港电影走过90年代 现在成了烂片聚集地,维以不怀伤,较差,0
109,河东狮吼,那时候我还很愚昧。然后被感动了。（艾滋男身为烂片之王，这部确属上乘之作）,celestebook,还行,0
110,河东狮吼,港味兒十足的古裝喜劇。,齊楊森,还行,0
111,河东狮吼,记得曾经有个姑娘刚跟她好了三天就果断给我背诵这部电影里那段令男人发指的台词，鉴于她的野心和低趣味，果断弃了。,Sunman,较差,0
112,河东狮吼,我是一只水果，果果果果，果果果果果果果果。。。。,Miss黄,还行,0
113,河东狮吼,"漂亮的柏芝~可爱的小野蛮~充满港式风味的喜剧~
顺便一说-o-这样的爱情有么？",花花寝室,推荐,0
114,河东狮吼,行刑前的告白，咕~~(╯﹏╰)b,wangzhy,较差,0
115,河东狮吼,等懂了才明白，这个世界上最痛的莫过于我后悔我爱你，却不曾后悔认识了你。,西看电影,推荐,0
116,河东狮吼,张柏芝说那著名的一段时真想抽她,笨锅,还行,0
117,河东狮吼,从现在开始，你只许疼我一个人，要宠我，不能骗我，答应我的每一件事都要做到，对我讲得每一句话都要真心，不许欺负我，骂我，要相信我，别人欺负我，你要在第一时间出来帮我，我开心了，你就要陪着我开心，我不开心了，你就要哄我开心，永远都要觉得我是最漂亮的，梦里也要见到我，在你的心里面只有我,我要劫个色,还行,0
118,河东狮吼,桃花债要还，挑花劫要挡，月虹注定一世担惊受怕。 为季常挡去所有的挑花劫，即使我挡到伤痕累累，也绝不会后退。,鯨,推荐,0
119,河东狮吼,对你越严 对你越凶 越能说明她没有安全感,s,推荐,0
120,河东狮吼,冲着这是我爹最喜欢的电影也得给个四星,Kiddie,推荐,0
121,河东狮吼,从现在开始，你只许疼我一个，要宠我不许骗我，答应我的每一件事情都要做到，对我讲的每一句话都要真心，不许欺负我骂我，要相信我，别人欺负我，你要在第一时间出来帮我，我开心呢，你要陪着我开心，我不开心呢，你就要哄我开心，永远觉得我是最漂亮的，梦里面也要见到我，在你的心里只有我。,TheRITE。,力荐,0
122,河东狮吼,柏芝的那段“从现在开始”已经被人们用了十年了呢，多少婚礼新人用了这段当誓词，可是她却在这十年中结婚又离婚了。,Sophie  Z,推荐,2
