,影片名,评论内容,评论人,推荐星数,有用数
37,荒野猎人,"卫报上不乏女性影评人对此片的贬低之声，最刻薄的一句是：荒野猎人就是一部meaningless pain porn！并扣上滥用暴力镜头及对女性角色的忽视的屎盆子。对于其绝美的摄影，全剧组加上小李子的豁出命拍的敬业精神完全视而不见。说实话，观影过程确实是“痛苦”的，时至寒冬，本来就...

                        ?(展开)",jellybean,还行,12
38,荒野猎人,"这个电影主要讲 一个70人的狩猎团队在美国被印第安人围攻 印第安人仇视白人是因为白人长期对印第安人的残忍迫害  而小李子所扮演的皮草商在被熊拍倒血肉模糊 满身伤痕的时候 同伴又残害了他的儿子 弃他而去 ......    不得不说 虽然影片的台词不多 但小李子的演技着实让人震惊 ...

                        ?(展开)",木槿,推荐,5
39,荒野猎人,"这篇影评可能有剧透

                        在西北冰原上，残酷恶劣的生存环境，独活已是不易，可杀戮从未停止。 人不仅要与自然斗，与凶恶的猛兽斗，更要与人斗。  小李子妻子的部落被宪兵屠杀，多年后，原住民又带领部落袭击了小李子的商队，唯有数人乘船逃出。 然而你原住民袭击他们的商队，是因为首长的女儿被白人掠...

                        ?(展开)",别胡闹,力荐,9
40,荒野猎人,"前天帶著全家人一起觀賞了小李子獲得奧斯卡影帝的《荒野獵人》。滿屏都是白雪皚皚的落基山脈，視覺衝擊力還是挺大的。但是為了渲染困難重重的氣氛，畫面顏色調得比較藍比較暗，如果為了看北美荒野風光，我覺得看《荒野求生》之類的也夠了吧。不過這些畫面倒是勾起了我的回憶：...

                        ?(展开)",海上繁花,还行,5
41,荒野猎人,"没看这片之前，从今年奥斯卡最佳男主角的入围名单来看，有姜还是老的辣的老白，逐渐步入佳境的法鲨，尽显个人魅力的呆萌，敢于豁出去的小雀斑，小李子想要轻松拿下小金人想必也不太轻松，但看完《荒野猎人》后，欣喜若狂的小李子手捧小金人在领奖台上哽咽的画面就一直在脑袋瓜...

                        ?(展开)",尉迟上九,推荐,12
42,荒野猎人,"这篇影评可能有剧透

                        当朋友问我这是一个什么片子，我想了一下，发现无法简单归类  我总觉得最真实的人性是不能归类的，只有一个字可以形容“真”，就像印象派的画，乍一看很假，但实际上与阳光玩游戏这件事上，只有印象派捕捉到了真实。  有时候总觉得人说话行事，很像电视或者电影里面的演出的一...

                        ?(展开)",放飞的小勋勋,力荐,9
43,荒野猎人,"这篇影评可能有剧透

                           看到小李用力撕扯生肉的画面，感觉是咕噜姆附身了是肿么回事，这片翻译成《荒野野人》会不会更合适些！我想，如果让导演请贝尔来拍这部电影的手法来捯饬一部《荒野求生》，也许只需要用一半的成本就能达到本片效果。毕竟，贝尔可不需要暖宝宝。。。省钱啊！！！     hawk死...

                        ?(展开)",stacywan,还行,9
44,荒野猎人,"在写之前我摘一个豆瓣网友的短评：  “李陪跑好拼，先是被母熊强暴加强吻，然后目睹汤老湿干掉自己的儿子，为了复仇，生吞鸟鱼牛，玩冰河漂流，熏烤疗伤、避雪马尸，坠崖又偷马，先干法国人，再干波尼人，顺带解救被拐妇女，最后一场血战，终于正面刚了汤老湿。结尾一脸苦逼...

                        ?(展开)",Roderick,还行,8
45,荒野猎人,"前言  这是八天奥斯卡系列的第八部影评，包含其他七部（均为提名奥斯卡最佳影片的作品）的影评长文可到这里浏览：http://www.douban.com/note/540784638/ -----------------------------------------------------------------------------------------------------------------...

                        ?(展开)",TheGZMovieGuy,推荐,11
46,荒野猎人,"这篇影评可能有剧透

                        荒野求生，对于老祖先来说是常态，对于我们这些生活安逸的现代都市人，却成了感官心灵多重刺激的震撼题材。又是两个多小时的片，坐得腿有点酸，但真的不嫌长，不沉闷。情节上不说有多大悬念，但场景是真的美。  差点错过，以为是白人与印第安人的种族之争，诗史型的片儿，又听...

                        ?(展开)",zhoutui,还行,6
47,荒野猎人,"站着演不行咱就趴着演，动着演您不高兴咱就专演不动123木头人儿，说台词您不满意咱这回就光嗷嗷往外大喘气儿只吐口水不说人话，跟人演您不得劲是吧那咱就跟狗熊干上一架，问你死没？要还不行55555哥们我真没辙了我~难道真的要俺死给你看？看您这回还说哥只会锁眉一脸便...

                        ?(展开)",夢俠沈星丹,推荐,3
48,荒野猎人,"长镜头是电影中最令我着迷的一种形式，它对导演、摄影、演员，甚至灯光、道具、录音等等都有很高的要求，在统一调度与相得益彰的配合下，最终呈现出来的就是让观众如临其境般的真实感受。  《荒野猎人》的题材并不新鲜，其源头来自名著《鲁滨逊漂流记》，从六十年代以来，就以...

                        ?(展开)",一品,力荐,16
49,荒野猎人,"这篇影评可能有剧透

                        残忍而又折磨人，这部电影会是2015年你看过的最令人震惊却又最华丽的电影。这部由《鸟人》导演亚利桑德罗·冈萨雷斯·伊纳里多执导的电影通过讲述一位父亲寻找正义的诗意故事探讨了人性的深度。 小李子在这部电影中惊人的表现完全值得一座奥斯卡，他与一只熊的搏斗野蛮十足，让...

                        ?(展开)",better me,还行,2
50,荒野猎人,"“你似乎忘了自己的位置，小子！” “就我所知，我手指现在的位置就这把枪的扳机上。”  大风吹不倒根深的树。  只要还有一丝呼吸，就不能放弃。  有这三百块，差不多可以退休了，可以到德克萨斯州买一块不错的地皮，可以随便顺着风撒尿。  我对你撒谎是因为你还没长大。  复仇...

                        ?(展开)",sosovipp,推荐,
51,荒野猎人,"这篇影评可能有剧透

                         美国彩色宽银幕立体声故事片 电审进字[2016]第11号 电审特（进）字[2016]第8号 美国新摄政电影公司出品 荒野猎人 导演 亚利桑德罗·冈萨雷斯·伊纳里多 编剧 马克·史密斯 亚利桑德罗·冈萨雷斯·伊纳里多 改编自迈克尔·庞克的同名小说 摄影 艾曼努尔·卢贝兹基 音乐 坂本龙...

                        ?(展开)",JoeyLu陆柏宇,还行,
52,荒野猎人,"《荒野猎人》没有想象中那么好看，从本质上来看还是一个复仇故事。但复仇故事也可以拍得很好看，例如朴赞郁的复仇三部曲，其关键就是必须要有悬念以及跌宕起伏的节奏。《荒野猎人》在这两方面都有所涉及，只是信服力不够，导致效果不太理想。 悬念方面，《荒野猎人》做得其实一...

                        ?(展开)",Comel,还行,6
53,荒野猎人,"“明明可以靠颜值，偏偏还要拼演技”，小李子有生之年终于没步彼得·奥图尔的后尘，跟着墨西哥人再博一回命，换回一个小金人，值了。  亚利桑德罗·冈萨雷斯·伊纳里多去年刚拿了奥斯卡，这份热度给莱昂纳多·迪卡普里奥带来好运，不再是《华尔街之狼》那种癫狂夸张的表演，学...

                        ?(展开)",Luc,推荐,3
54,荒野猎人,"莱昂纳多?迪卡普里奥 Leonardo DiCaprio  性别：男 生日：1974年11月11日 星座：天蝎座  出生地：美国加利福尼亚州洛杉矶      我承认自己没从前好看了，不过这是件好事  如果有一部电影，能召唤起全世界花痴的共同记忆，那便是举世无双的《泰坦尼克号》；如果有一个人能让...

                        ?(展开)",芍药,推荐,10
55,荒野猎人,"这篇影评可能有剧透

                        总结说在前，小李子这次这部电影的表演我觉得不是他最细腻的一次，但是是他最疯狂的一次。奥斯卡给了他这个奖是因为今年的其他电影其实都可以用中庸来表达。没有更多的惊喜。那么在平庸的电影中再和几个也表现一般的提名演员比起来，小李子算是最好的。 接下来我们一一解构：  ...

                        ?(展开)",大聪看电影,力荐,8
56,荒野猎人,"除了主演很拼之外，想说点关于恐惧的。      主角在一开始的时候就一直在说，控制你的情绪，keep clam。不冷静，让恐惧的情绪主导你，乱跑，或者蜷缩不动，都没有好结果的。      在回到他们的营地之后，他要去复仇，说服他同伴的话，同样是，那个人处在恐惧之中，就表示...

                        ?(展开)",一颗自由的心,推荐,2
57,荒野猎人,"说不上很失望，不过确实也失望。  先来说好的地方。摄影最赞！奥斯卡最佳摄影应该而且必须给他！然后我一百度，他的摄影果然，去年的《鸟人》已经拿了最佳。冰天雪地，大广角的全景镜头，长镜头，把电影中的世界诠释到了完美，堪比BBC的纪录片。天寒地冻，一层又一层的雪山，直...

                        ?(展开)",找不到,还行,43
58,荒野猎人,"一部自我展示的电影（变成一场技术展览会），一部“没有”导演却拿到最佳导演的电影（好莱坞的自我褒奖），一部法西斯电影（一如《鸟人》）。  摄影机强力凌驾于一切之上，好莱坞技术成为掌控影像的强权。导演消失了，失去调控作用；摄影师被强制，成为展览技术的工具；演员失...

                        ?(展开)",把噗,较差,12
59,荒野猎人,"这篇影评可能有剧透

                        如果不是小李，而是大李或者中李，恐怕此片会静静的躺在我硬盘里很久很久。 有了小说作为原型，要把这个故事讲清楚，拍好看，我理所当然的以为，87届的最佳导演，应该是具备此等功力。遗憾的是，希望越大，失望也就越大。中规中矩的叙述方式，起因，过程，结果的一一推进，毫无...

                        ?(展开)",随心而行,还行,4
60,荒野猎人,"这篇影评可能有剧透

                        总感觉这次奥斯卡小李子又会被玩坏...  解读内容,剖析人性什么真的不会, 那就数一数挂掉的李子基友们好了.  基友一号, 儿子 好像是弗洛伊德还是谁说过儿子是爹前世的情人. 玻璃君对儿子的感情是熊孩子只能我自己揍, 谁要敢动他我和你拼. 所以一小时不到, 儿子就被汤老师捅了. ...

                        ?(展开)",cain,还行,5
61,荒野猎人,"“明明可以靠颜值，偏偏还要拼演技”，小李子对于“小金人”的渴望，早已成了每年颁奖季最大的梗，有生之年决不能步了彼得·奥图尔的后尘，索性跟着墨西哥人再博一回命。亚利桑德罗·冈萨雷斯·伊纳里多去年刚拿了奥斯卡，这份热度或许会给莱昂纳多·迪卡普里奥带来好运，不再...

                        ?(展开)",Luc,推荐,3
62,荒野猎人,"这篇影评可能有剧透

                        冗长，乏善可陈，bug太多！ 一开始跟印第安人的打斗镜头就假的很，太多套路式过招毫无新意可言，还能看出很明显的一棍子过去明明没打到脸人却倒了的镜头，而且冲过来近身肉搏的印第安人居然都拿着木棒之类的钝器，这不明显要给主角一行留活路么。 跟熊肉搏的那么久，熊那么大那...

                        ?(展开)",moodyblues,较差,3
63,荒野猎人,"我不禁觉得要为小李子抱屈。  这还是我印象当中那个翩翩美少年么！    眼见着小李子从当年《泰坦尼克号》里那个俊美少年一步步沦落到如今胡子拉渣、膘肥体壮的落魄大叔，您就为着拿个奥斯卡至于这么拼吗！哎呦喂，心疼~~~~(>_<)~~~~  看看看看，有些人明明可以靠脸吃饭，偏偏要...

                        ?(展开)",逃之夭夭?,推荐,5
64,荒野猎人,"这篇影评可能有剧透

                            在小李子拿到奥斯卡小金人之前，《荒野猎人》（又名《还魂者》）已经经由互联网传到了全世界的千家万户，可仅仅是在电视或者电脑的小小荧幕前来欣赏这部话不多，画面简单构图精美得奥斯卡大作，并不能完全能够领略到这部作品自身的魅力设置，这部电影是真正需要观众在电影...

                        ?(展开)",Sherlocked,推荐,1
65,荒野猎人,"本文已发表于《上海电视》3月某期，如有转载，请一定注明并联系本人。 ------------------------------------------------------ 自去年上映《聂隐娘》以来，院线已有半年未出现一部属于大屏幕的影片（Film）了，直到《荒野猎人》。在英语中，Film是个比Movie更贴近艺术的名词...

                        ?(展开)",九命猫@victor-eyes,力荐,2
66,荒野猎人,"本届奥斯卡，关于最佳影片这个最大奖项的归属创下了历史关注最低点，最佳导演被同一人连续两度蝉联也没能成为话题，全球影迷与非影迷的视野都集中在影帝的对决上。当被国人亲切地称为“小李子”的莱昂纳多·迪卡普里奥手捧小金人时，媒体上的轰动好像香港回归或北京申奥成功。...

                        ?(展开)",神户酩人,力荐,3
67,荒野猎人,"首先声明这五个星给里某人的，要说故事有多好，还真是没觉得，他就是一个简单的复仇故事，这个仇设计的也没有多复杂就是一般的有人杀儿自己的儿子而自己去复仇，只不过他的背景地点设定的困难了点，在这样的背景特点里，人想生存下去多么的不容易，从这里面我们看到了人性的复...

                        ?(展开)",意境,力荐,3
68,荒野猎人,"要说谁能和站在食物链顶端的男人相媲美，那真非小李不可。影片中大部分时候，还真像是他在主持荒野求生的真人秀大电影——吸骨髓，啖生肉，吃生鱼，裹死马，还和棕熊大战三百回合。 但如果真要问荒野猎人中什么最好：画面好，风景好，镜头好，音乐好，音效好，氛围好，唯独小...

                        ?(展开)",Mosquito史歌,推荐,1
69,荒野猎人,"这篇影评可能有剧透

                        之前朋友说《荒野猎人》一般，我不相信，好歹是小李子奥斯卡夺冠之作，就算围观群众给了苦情分，奥斯卡评委不会是瞎的啊，看的时候感觉却是，""导演你过来，我们好好谈谈好吗？！""  这种题材吧，美国人真是拍惯拍熟了。主角一定是美国人，但是身上融合了大美利坚和少数族裔的东...

                        ?(展开)",塔拉胡,推荐,3
70,荒野猎人,"《荒野猎人》开场注定是不平凡的。今年的第88届奥斯卡金像奖，它称得上是最大赢家，不仅导演亚利桑德罗·冈萨雷斯·伊纳里多凭借该片蝉联最佳导演奖，摄影师艾曼努尔·卢贝兹基也上演帽子戏法，连续三届获得最佳摄影奖，而男主角莱昂纳多·迪卡普里奥更是因该片结...

                        ?(展开)",酸奶冰淇淋,力荐,4
71,荒野猎人,"你们总“小李子”“小李子”的叫着，好像跟他挺熟的，但除了《泰坦尼克号》，你还看过他哪部电影啊？其实《泰》之后他演的电影，每一部都还蛮拼的，不是增肥就是扮丑，但《荒野猎人》这一回他真是绝了，绝了！我不知道还有哪个演员能像他这样了，如果他这样都不获奖的话...

                        ?(展开)",鲸鱼君,推荐,3
72,荒野猎人,"160318兰生典尚影院6号厅，15.8元/2张。一个圆形的大厅，屏幕肮脏，座椅肮脏，地板肮脏，也许是国内第一天上映，不停地有女粉丝拍照。除了大灰熊两次“壁咚”令人毛骨悚然之外，亲眼目睹儿子被杀却无能为力时咬牙切齿嘴角泛出白沫，漏气的喉咙犹如破损的笛子发出呜咽声，第一视...

                        ?(展开)",风与风的缝隙,力荐,2
