,影片名,评论内容,评论人,推荐星数,有用数
37,季春奶奶,"这篇影评可能有剧透

                        细腻、平淡之中见真情，无数次感动，无数次想起我的奶奶。也是奶奶带大的孩子，电影开始便唤醒了那些温情点滴——一个人起夜不敢上厕所，总是要吵醒奶奶陪自己说话壮胆；和奶奶同睡，夏有枕畔摇曳的团扇，冬有奶奶伸脚过来温暖的体温；陪奶奶去菜市场，任何要求奶奶都竭力满足...

                        ?(展开)",Alien,推荐,
38,季春奶奶,"这篇影评可能有剧透

                        假设该片的剧情是从生活中取材，那么写成社会新闻应该是这样的：季春奶奶在12年前弄丢了孙女，几个月前孙女失而复得，这本身是件可喜可贺的好事，然而亲子鉴定证明两人无血缘关系，与此同时孙女良心发现，坦承真正的孙女在12年前就死于车祸了，多年来自己一直冒充她的身份生活...

                        ?(展开)",irenepq,力荐,1
39,季春奶奶,"这篇影评可能有剧透

                        看了 季春奶奶 哭了 而且哭成狗 当然情绪出来也比较快 没有哭完 “吸吼 吸吼”地抽泣。  其实我也是不明白 我一个对爷爷奶奶外公外婆 没多大感情的人 为啥也会哭成狗  刚开始字幕一直说感人感人 而我内心一直 呵呵 尤其季春奶奶喂金高银 吃饭那里 我隔着屏幕都觉得尴尬 而别人...

                        ?(展开)",让我脱单嘛咪轰,推荐,
40,季春奶奶,"这大概就是传说中的与电影不期而遇，一时兴起，却第一次看电影时觉得自己要哭到昏厥，刷新心中观影排位，并且贡献第一份影评，现在敲下这些文字仍然觉得有点恍惚。（先说两句题外话，果然用落俗的话来说成年人的世界从来没有容易而言，记忆中的几次大哭都是在18岁后，原来你...

                        ?(展开)",yolanda@秋,力荐,1
41,季春奶奶,"镜头下济州岛很美，季春奶奶演员演了很多韩剧，老戏骨，一举一动每一个眼神都是戏。哭到眼睛肿，在这世界上，愿意付出一切的爱只存在于亲人之间吧。好心疼奶奶，想起新闻里总是播报那些被医药保健品骗的老年人，那些老年人就算隐隐知道，也是心甘情愿被骗吧。在外工作近两年，...

                        ?(展开)",怀念沙漠的妹妹,力荐,1
42,季春奶奶,"这篇影评可能有剧透

                        好早之前就听说了《季春奶奶》这部电影，一直存到现在，本来是想湿润湿润眼睛，看完之后真是觉得初衷太恶劣了。  从小没了父亲母亲的慧智和奶奶相依为命生活在渔村，偶然的一次集市使得季春奶奶和自己的孙女走失，自此开始了十几年如一日的寻找孙女的旅程。南恩珠是慧智同母异...

                        ?(展开)",绿鲤鱼会发灰,力荐,4
43,季春奶奶,"先不提演技、故事展现等等技术或逻辑等要素，仅仅是对情感的感动。     时间好短，总觉得电影未竟一样，还想看到季春奶奶更多的表现，她的一颦一笑一举一动、她的痴傻、她的坚持、她的固执，，，，     试着去感受季春奶奶的爱。     她，没有配偶，儿子去世，应该是在五十...

                        ?(展开)",化蝶,力荐,1
44,季春奶奶,"这篇影评可能有剧透

                        比起商业片，此类剧情片并没有多大的市场，人们更愿意去看他们希望看到的电影，诸如特效、讨好观众、当红明星之类的如小时代这般烂到没有词语来形容的电影。拍剧情片的导演个人认为都是在像观众传达一种思想，他们更愿意拍出具有价值的艺术品，给人们以带来思想的冲击，如果阿...

                        ?(展开)",爱上柠檬c1p,力荐,3
45,季春奶奶,"这篇影评可能有剧透

                        今天要给大家安利的是一个温情电影——《季春奶奶》， 豆瓣评分高达8.3分。 饰演“季春奶奶”的尹汝贞是韩国有名的演技派，在《钱的味道》，《酒神小姐》等电影中有着精彩的表现，并凭借这些电影获得了多个奖项。 虽然已有着70岁的高龄，但是她的演技仿佛随着年纪的增长而愈发...

                        ?(展开)",Dora,还行,
46,季春奶奶,"这篇影评可能有剧透

                        大海比天空宽阔 一个五岁的孩子丢了，一个可爱善良爱画画的孩子丢了，一个她夏天的小甜心冬天的小棉袄丢了，一个她说，“就算人生再累再辛苦只要有一个坚定的伙伴就可以了”的人生希望丢了… 在无数个丢孩子的白天与黑夜，她过得怎样？有没有吃苦？有没有挨饿受冻？有没有遭遇...

                        ?(展开)",ShawnCc,力荐,
47,季春奶奶,"《季春奶奶》这部电影故事的开场，展现了小女孩慧智童年时和奶奶在海边村落相依为命的生活。奶奶是一名海女，以下海捕捞和采摘为生，虽然日子过得清苦，但也给慧智买了她所喜欢的蜡笔，让她在绘画中过五彩斑斓的童年。只是好景不长，一次祖孙二人一起逛集市时，小女孩慧智丢了...

                        ?(展开)",mix,推荐,
48,季春奶奶,"我没办法不给季春奶奶五星力荐 这类电影毫无例外都能轻而易举地 让我痛哭 看这部电影是在放寒假回学校不久的一天傍晚 在宿舍 和外婆打电话 外公又住院了  她絮絮叨叨跟我说了很多话 “你外公在住院的前四五天 我整晚整晚睡不着觉 从床头的这边到床尾的那边 坐起来靠着墙 睁着眼...

                        ?(展开)",OhoiooohoiQ,力荐,
49,季春奶奶,"讲述的是小时候因为遭遇事故而失踪的孙女，十年后再次和奶奶相遇的故事，充满了令人流泪的感动，她们身上的秘密也令人好奇。我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看过了我看...

                        ?(展开)",涅瓦纳,推荐,
50,季春奶奶,"这篇影评可能有剧透

                        韩国电影中典型的亲情相关电影，电影拍摄手法平淡温和。季春奶奶是一个传统的海女，年纪一大把了独自抚养孙女，孤苦但又坚强。原本奶奶、孙女、屎蛋（家里的猪）幸福的生活着。孙女在十二年前被拐走，奶奶十二年中没有放弃寻找慧智。另一边慧智成为了问题少女和社会上结识的朋...

                        ?(展开)",破旧的时光机,力荐,
51,季春奶奶,"这篇影评可能有剧透

                        晚上熬夜看的《季春奶奶》，本来是冲着金高银去的，是一部难得的好片子。小慧智晚上去大便，很害怕，季春奶奶去找她，我想到小的时候我很怕晚上去外面，总觉得黑黑的有鬼?，奶奶就让我在夜壶里方便。慢慢长大了，就会觉得有点害羞，不愿意去，奶奶总会说，那么冷，还黑，跑...

                        ?(展开)",adhere_,力荐,
52,季春奶奶,"虽然看过不少能让我泪目的电影，但这是第一部让我这么泪崩的，我想到了我自己的奶奶。 季春奶奶握着“慧智”的手去世的画面，一下子就让我想起了我奶奶去世的时候，大概有十年了吧，年少的我，在奶奶生命的最后，没能握握她的手、和她说说话，她就那么走了，走得那么虚无，甚至...

                        ?(展开)",小女超人,力荐,
53,季春奶奶,"就算生活再辛苦，只要有一个坚定的伙伴就可以了，这便是人生。我愿意做你的伙伴。我愿意为你做任何事情。”                                                                                                ——《季春奶奶》台词  “奶奶”这个词是有魔力的词，不允许联...

                        ?(展开)",happy,推荐,
54,季春奶奶,"这篇影评可能有剧透

                        原本相依为命的季春奶奶和孙女慧智过着温馨的乡下生活，不料孙女在一场预谋中丢失在熙熙攘攘的市场，画面一下带到12年后奶奶奇迹般地寻回孙女，故事全面开展…… 大海作为剧情发展的情感基石，无形牵引着两人的人生轨迹，其中三段“大海宽阔还是天空宽阔？”的提问轻描淡写般贯...

                        ?(展开)",不香囊,推荐,
55,季春奶奶,"哭到眼睛痛 擦了一桌的鼻涕纸 看了前面点奶奶回来了跑去讲给奶奶听 从找回了老年痴呆的奶奶 奶奶说:我的孩子 我的孙女.哭到结束 学家庭保健和老年学的时候总是害怕爷爷奶奶得这个病 奶奶总说人这辈子要做两次孩子 一次出身起 一次年老 小孩子惹人爱 老孩子惹人厌 总说我在家有...

                        ?(展开)",尔康咩,力荐,
56,季春奶奶,"这种亲情片也就韩国能拍出这种效果，剧情缓和，用一点一点的小事感动人心，没有刻意的表现孙女对奶奶的爱，而是通过生活的琐事衬托出来，给你希望又让你的希望破灭。老人在街头找孩子的时候我真的看的心里好难受，可能她的孙女有跟我相似的经历吧，深有体会。我一个好久没哭过...

                        ?(展开)",小浩,力荐,
57,季春奶奶,"这篇影评可能有剧透

                        季春奶奶孤苦了一生，在人生最后的时间里遇到假慧智。幸好慧智善良画画有天赋，只是两个孩子的命运如此不同，一个好好活着成了奶奶的孙女，一个上天堂。恩珠也是替慧智给奶奶尽孝啊。 最后放录音机那段我看哭了。也为济州岛的海女致敬！ “天空广阔，还是大海广阔，当然是大海...

                        ?(展开)",Nanah,推荐,
58,季春奶奶,"这篇影评可能有剧透

                        五岁的孙女慧智问奶奶，“是大海更广阔还是天空更广阔？”  奶奶回答，“是大海更广阔。”  孙女问为什么，她说，“因为人活得越久，也就知道的越多。”  十二年后，失散多年的祖孙再次重逢，季春奶奶问慧智同样的，慧智想也没多想，“当然是天空更广阔”。  按照我们每个人的...

                        ?(展开)",小丸子ariel,推荐,
59,季春奶奶,"这篇影评可能有剧透

                        从《请回答1988》到《季春奶奶》，好像一不小心打开了韩国亲情片的大门，和想象中不同的韩国片。 剧中的人 孙女对季春奶奶来说就是全世界，也难怪同村少年会说，不认识慧智，就不是村里的人了。当奶奶和孙女一起抽烟聊起海天谁辽阔，DNA发现孙女不是孙女时，奶奶仍旧认着这个孙...

                        ?(展开)",Long,推荐,
60,季春奶奶,"这篇影评可能有剧透

                          “在你感觉人生艰难时，总有那么一些人，她甚至不懂你口中的乐观精神与自己何关，她也不曾意识到自己有多坚强，她所坚信的是：生活赋予了我什么，我便接受它，并且用力让自己生活得更好。她有着最质朴和最简单的生活哲学，让自认为比她懂得多的你自惭形秽”。——摩西奶奶  0...

                        ?(展开)",眼袋格斗士,推荐,1
61,季春奶奶,"首发于[流量君] 微信公众号dotammm 转载请注明出处 在韩影里，犯罪题材总是一大特色，而另一类叫人欲罢不能的，则是伦理片 说到这个，很多人会第一时间想到韩国情色伦理片 不过今天君君要给大家安利的，则是一部感人至深的家庭伦理片—— 《季春奶奶》I 2016 影片讲述了季春奶...

                        ?(展开)",流量君,力荐,
62,季春奶奶,"17年初，因为《鬼怪》喜欢上金高银，当时还特意找她过往作品。然后听说16年的《季春奶奶》很不错，下到ipad一直没看，直到今夜…金高银在刚开始有几幕超像小S！不过皮肤真的太好了，重点是和老戏骨尹汝贞一起演技炸棚！当然，导演拍的基调也很唯美，中后部分开始滚泪。“海比天...

                        ?(展开)",Red?,推荐,
63,季春奶奶,"这篇影评可能有剧透

                        第一次，一部电影处处都戳到我最柔软的地方，和奶奶一起的点点滴滴，光是默默的看慧智和奶奶的日常就已经泪目.慧智与奶奶走散一直到影片结束，处处哭到控制不住.恩珠与奶奶见面疏远的画面，就如同去年大家人一起重逢夏天七年未见的妹妹一样，哭作一团而后喜悦.季春奶奶对于恩珠...

                        ?(展开)",Ger,力荐,
64,季春奶奶,"生命中的故事，有時候是非常非常緣分的顫動吧。2016年五月上映的片子，現在一年了，差不多。大概是上個學期或者再早一點，就知道這部片子，室友說起不錯，她看哭很多。也許是因為會哭，太感人的說辭，讓人不想看。今天，也許是真的，上一個月以來太累了。心裡邊積壓很多東西，...

                        ?(展开)",赤腳的青葡萄,推荐,
65,季春奶奶,"就在刚刚好朋友刘轩告诉我她的外公走了，诸多感触，时间真是过的太快了，已经到了我们这一代慢慢地面临这些事了，看着我们的亲人一个一个的离开我们，我始终认为世界上最忠诚最持久的感情一定是亲情，趁都还好的时候，对他们多一些关照，多一些联系，不要子欲养而亲不待，我们...

                        ?(展开)",厉致诚233333,推荐,
66,季春奶奶,"刚看完《季春奶奶》，韩国温情电影。奶奶与自己的孙女走散了，十二年中一直在寻找孙女的消息，等待着孙女的回来。十二年后等回来了孙女，只不过十二年似乎对孙女的影响太大，成为了问题少女。抽烟，沉默，逃学。结果事实真相是等回来的是儿媳妇改嫁后丈夫的女儿，与季春奶奶没...

                        ?(展开)",漫步人生路,推荐,
67,季春奶奶,"感人的电影很多，让人感同身受的却有限，在三分之二的剧情里，我的眼泪像是决了堤一般情不自禁。 故事开始，惠智像个天使一样爱着奶奶并被奶奶深爱着，他们的日常平常而又温馨，引人无限回忆。 当我还沉寂在这相伴的温馨中，画风却陡转，孙女和奶奶走丢，奶奶撕心裂肺的呼喊，...

                        ?(展开)",明矾,力荐,
68,季春奶奶,"季春奶奶坐在慧智旁边抽烟，说她愿意为慧智做任何事。 高中的时候我开始抽烟。 暑假的时候昼伏夜出，不爱吃饭，借着伤身体瘦两斤也觉得很欢喜。 无论我是怎样的坏脾气说恶言恶语，婆婆总要叫我吃午饭，叫几十遍也只有担心，没有生气，她和爷爷闹不开心了都知道离家出走，对我却...

                        ?(展开)",Shulee,力荐,
69,季春奶奶,"这篇影评可能有剧透

                          季春奶奶是众多生活在济州岛的一位海女，她“一辈子喝海水生活”，风吹日晒，没有任何呼吸装置，靠长时间憋气在浅海中劳作。电影的开头，季春奶奶有一位叫做慧智的孙女，慧智父亲早逝，母亲改嫁到首尔，但小孙女慧智却拥有超高的绘画天赋，她和奶奶还有一只叫做屎蛋的黑猪相...

                        ?(展开)",apurple,推荐,
70,季春奶奶,"韩国电影给人的惊喜是一波接着一波。打亲情牌的方式平淡，而情感直戳人心。    告白季春奶奶，尹汝贞演到心里去了，电影全程取景不要太美。 大海比天空宽阔 因为大海拥抱着天空 人心比大海宽阔 因为爱给黑暗世界带来了光 雨果曾言:“编织黑暗的是人心，释放无限光明的也是人心...

                        ?(展开)",Lizays,力荐,
71,季春奶奶,"惠智啊，生活无论如何艰难，人生只要有一个坚定的伙伴就行了，奶奶愿意做你的坚定的伙伴，陪着你，你按照你喜欢的方式生活下去吧。奶奶在海边对着孙女说完这段话，站起来，背过身走了。电影那头的惠智跟电影这头的我早已泪流满面。这是关于救赎与被救赎的故事，你善良对待全世...

                        ?(展开)",土皮,力荐,
