,影片名,评论内容,评论人,推荐星数,有用数
68,超时空同居,看着雷佳音和丫丫这对体貌特征像在不同次元的胖瘦组合，有种奇特的喜剧效果，尤其是丫丫那句：“老娘天下最美”把我可乐的呀，其实雷佳音的土味爱情喜剧细胞还蛮有意思的，关键对象还是美美的丫丫啊，碰撞出一溜土与美的爱情花火。,地狱神探,推荐,32
69,超时空同居,虽然看点映的人评论不佳，名字也像烂片的样子，但是还是有惊喜吧，雷佳音又萌又可爱，本色演出，佟丽娅让我发现了她身上作为喜剧演员的功底，作为一部轻喜剧，还是穿越题材的，还可以吧。最后说下大众心声，佟丽娅赶快离开渣男陈思诚吧！！！,凯旋门之歌,还行,32
70,超时空同居,这是那种喜剧梗和演员特性协调一致后可以对科幻设定有所偏袒的电影，也可能因为较真会比较累，何不放轻松一次……,法兰西胶片,还行,15
71,超时空同居,我觉得挺好看的，丫丫真的超好看的，雷佳音演的也超好，看到这两人就想起头围那件事，我觉得两个演的很有感觉，搞笑不尴尬,梦梦,推荐,25
72,超时空同居,丫丫美美哒，只可惜插在了牛粪上……,瓜瓜饼饼,推荐,26
73,超时空同居,YY和雷佳音很不错了，剧情也还好吧,美神经,推荐,9
74,超时空同居,丫丫的状态真的好了很多，和雷佳音在片中CP感超强！很不错的一部片子值得推荐,呆萌小七,推荐,23
75,超时空同居,构思不错，也有笑点，剧情一般，打动不了我。,快乐卟卟,还行,12
76,超时空同居,垃圾,邱淑贞,很差,23
77,超时空同居,合格的爱情喜剧片，雷佳音真是挺可爱的。,雪,推荐,10
78,超时空同居,有笑点有泪点，雷佳音和佟丽娅的演技最起码都不让人尴尬，但表演的最大亮点还是徐峥老师哈哈哈。从新导演处女作的角度，真的比想象的还要好一点，开头1999和2018两段年代快剪、中间致敬经典电影、结尾处的长镜头、包括总体场景设计都算很有心了。7分。,刘小昭,推荐,19
79,超时空同居,剧本有点意思，演员更是加分，雷佳音的大头自带喜感气质，难得的又能hold正剧又能hold喜剧的男演员；佟丽娅是女神，但能不摆女神架子，比她美的女演员没有她适合喜剧，比她适合喜剧的女演员没有她美。,石榴一朵,还行,30
80,超时空同居,很无聊的一部电影，看完之后没什么感觉,peach,很差,22
81,超时空同居,所以那个科学教授有什么用？剧情和感情线都不太立得起来,二毛,2018-05-15 01:11:47,13
