,影片名,评论内容,评论人,推荐星数,有用数
38,现在去见你,"我用尽一切去爱，这是精彩的一生。 假如有一天穿越到了多年以后，发现自己会死去，会离开最爱的丈夫和孩子，当你再次回到现实生活中时，你会选择让这一切都不要发生吗？ 我想我不会，毕竟那些拥有过时光太好了，好到可以忘记人终会死去。 拥有过了大概就是一生一世，哪怕失去，...

                        ?(展开)",泓姑娘,力荐,
39,现在去见你,"这篇影评可能有剧透

                        为什么对漂亮姐姐感到失望，因为烂尾，编剧为虐而虐，东扯西扯了很多不必要的情节，完全不顾及观众的感受。建议说，前14集的孙艺珍和小奶狗真的很甜，建议不要看最后两集。 而这部电影让观众带着疑问展开故事，节奏轻快，有趣，即使有种预见到结局的悲伤，但仍然给人希望和幸福...

                        ?(展开)",Terry_Tam,力荐,
40,现在去见你,"这篇影评可能有剧透

                        男主那边跟女主这边用来推算匹配值的方法我们小时候也用过！也流行过一段时间！看到这里还有点不敢相信，真的很神奇！果然爱情实验小套路在哪里都试用吗？看到这个真的好激动！不知道有没有其他人小时候也流行过这个。 这是最心动的地方，导演真的很会抓细节，从这里就可以看出...

                        ?(展开)",SkamEIFL,推荐,
41,现在去见你,"去见你想见的人吧。 但盼风雨来，能留你在此。“即使知道故事和结局，依然奋不顾身去见你”。就像我虽然看了很多很多个这样的故事，也一点不影响我被它感动。 趁着阳光正好，趁着我们还算年轻，去见他吧，然后一起走过很长很长的路，诉说很深很深的思念。趁着世界还不算拥挤，...

                        ?(展开)",做你的猫-cat,推荐,
42,现在去见你,"这篇影评可能有剧透

                        以前看这种剧的时候感觉自己挺会猜剧情的，可能是长时间没看过影视剧了，看这部电影时感觉脑子瓦特了。 刚开始就对女主“死而复生”产生怀疑，觉得那并不是男孩的妈妈，而是和他妈妈长得很像的一个失散多年的姐妹，因为某种目的接近他们父子的（觉得这样想不对，否则那不成恐怖...

                        ?(展开)",夏目,推荐,
43,现在去见你,"这篇影评可能有剧透

                        给这部韩国重新改编的电影打满分的原因，除了演员很喜欢之外，一开头的企鹅母子动画就很能看出制片方的用心程度了。 整部影片基调偏暖，山里小屋很温馨，但又不失梅雨季节的清新自然。一开始只有父子俩的生活状态特别随意，没有女主人的家里，似乎总是缺少了点什么。孩子因为思...

                        ?(展开)",呼呼,力荐,
44,现在去见你,"这篇影评可能有剧透

                        一开始讲了一个关于云国的童话故事，听完故事就料到绝对又是一个会哭惨的电影。童话故事关于在云国的企鹅妈妈，等在站台的小企鹅，偏偏没有讲到关于爱情的那部分，却偏偏又是那部分，看得人难过到脑仁疼。 电影里讲的爱情故事都是差不多的路数，相爱的过程都差不多，但每段感情...

                        ?(展开)",寻找小L姑娘,推荐,
45,现在去见你,"很佩服韩国人拍电影的脑洞，看完从来不会感觉剧情很狗血，也不会觉得台词满是噪点，什么样的人物在什么样的场景该说什么样的话都恰到好处，不会刻意编排。 讲穿越也讲出了新意，越来越佩服韩国的电影和脑洞，可能就是因为和中国电影的对比之下吧，会觉得韩国电影很具体——在生...

                        ?(展开)",什么昵称,推荐,
46,现在去见你,"上大学的时候看的 相约在雨季，和现在隔了大约五六年的时间。看之前其实没什么期待，不过看完也没有觉得特别差。剧情走向几乎复制，只是多了洪求这条友谊线，志昊的部分也加重了，母子之情完全不输父母之间的爱情。那段我跑的很快的独白很韩国，像极了婚纱里的小女孩最后撑伞的...

                        ?(展开)",靳少年,推荐,
47,现在去见你,"5月的第二部电影 从一个美丽温情的童话入手，以童话故事的发展推动着整个故事。从第一次相遇，第一次牵手，第一次亲吻。最后在女主的日记里面又以女主的视角来描述她对男主那懵懂的情感。他们是一见钟情，互相喜欢，却又羞于开口。这个故事的情节安排也算饱和。 最后孙艺珍也真...

                        ?(展开)",励志瘦成100斤,推荐,
48,现在去见你,"电影很美，雨季、山间、对着石堆许愿，画面质感舒服，雨声和着配乐，空灵又美好，结尾是降临那种“我预见了未来，可依然选择向前”的宿命感，挺惊喜，也不可避免的被打动。光影里的孙艺珍永远美如天仙，仿佛又看到了假如爱有天意时的她，原来美可以让时间静止，时光倒流。不记...

                        ?(展开)",我只吃青菜叶,推荐,
