,影片名,评论内容,评论人,推荐星数,有用数
60,亲爱的,"听朋友提过这部电影，说非常不错，于是我也来感受一下。          《亲爱的》场景简单朴实，朴实地就如同你们身边。仿佛就是邻居家发生的事。一边是亲生父母为了失踪的孩子，饱受煎熬，苦苦寻找。一边是养父母与孩子结下难以割舍的情感。                  全篇人物、情...

                        ?(展开)",爱在人间四月天,推荐,19
61,亲爱的,"短暂的总是欢乐  　　缺少的总是幸福  　　悲伤只因爱恨别离  　　苦恼都为所求不得  　　那天当我心怀嗔恨抱怨着咒骂时  　　一位年迈慈祥的僧人缓缓问道  　　你说这一切怎么都让你遇到了  　　是啊这一切怎么都让我遇到了  　　恍然间我似乎明白了  　　所有这一切...

                        ?(展开)",nadja,还行,21
62,亲爱的,"有一天在网上看到一张照片，一位男士脖子上挂着一块牌子，上面写着看到好心人请把他拍下来放到网上，让更多的人看到，牌子的内容就是他的孩子在某些某月某日被拐走，孩子的特征以及他的联系方式，他希望通过网络上的传播方式找回他的孩子！我记得他的孩子被拐走已经是四年前的...

                        ?(展开)",棒棒棒棒棒棒,推荐,20
63,亲爱的,"- 孩子，是生命的分水岭，让人觉得既幸福又害怕。 - 幸福什么？ - 幸福是生命有了延续。 - 那又害怕什么？ - 生命从此就有了牵挂。（电视剧心术） 自从我妈生了我妹妹之后，我比她大17岁，我尽量避免和我妹出现在同一个交通工具上。我开车很快，看到绿灯变黄的本能反应是踩油门...

                        ?(展开)",塔塔酱,推荐,39
64,亲爱的,"《亲爱的》整体质量我并不意外，意外的是演员的表现。赵薇的突破和黄渤的分寸感都令我耳目一新，而在这么多演员中，给我印象最深的却是佟大为。 陈可辛说过，父母找回被拐儿童，对于小孩子来说，相当于是二次拐卖。《亲爱的》的后半段悲剧的意味更加浓厚，赵薇饰演的无知母亲孤...

                        ?(展开)",墨雨,推荐,10
65,亲爱的,"《親爱的》很写实，写实到压抑在心头久久散不去，全程泪点。在孩子等同于信仰的中国家庭，宝贝被拐基本是父母人生的崩塌，他们千里寻子不得的绝望，无数次被骗而继续前行的疯狂，绝望中又带着一丝希望，这种痛楚我们无法感同身受，父母之爱不是时间和金钱能够衡量的，我们应该...

                        ?(展开)",似是故人来,力荐,11
66,亲爱的,"很难相信的是，这部电影赚取了那么多的泪水。会流泪的观众其实跟在街上会对路边乞丐施舍这一行为无异：也许他只是在假扮悲惨，但却唤起了你的同情。  何种程度上，它是一种虚假，而不是真实的泪水。我们实则看了大多这样的例子。比如现在满大街都闪耀着一种叫做“社会主义核心...

                        ?(展开)",把噗,较差,13
67,亲爱的,"这篇影评可能有剧透

                        导演试图在电影里揭示的人性、生活之多面是值得称赞的。 纳闷儿导演为什么重视佟大为这个角色？还将他的头像放在第二位置，而张译、郝蕾等居于其次？佟大为在戏中从漠不关心到全力以赴的转变还是没有说清楚！ 导演说最后让赵薇怀孕，在他理解不是希望，而是绝望。导演认为亲情...

                        ?(展开)",方塘,推荐,20
68,亲爱的,"如果《亲爱的》始终围绕田文军（黄渤）与鲁晓娟（郝蕾）寻找被拐走的儿子展开，那么这部电影不是悬疑主导，也会成为寻找拐卖儿童的父母众生相的写照，然而两者都不是，甚至寻找的结果都很快就明了了。这是令包括笔者在内关注陈可辛导演作品的观众既出乎意料又觉情理之中的一件...

                        ?(展开)",獨孤島主,还行,6
69,亲爱的,"曾经有人做过统计，每日都会有2.31个失踪孩童，也就是每天都会因为失踪孩童事件，导致2.31个家庭破裂...我们从没想过那些孩子去了哪？因为这样的想法会让人心碎，这部片演绎了其中一种可能性，也是最让父母崩溃的情景之一。 我喜欢里面赵薇的演绎，从还珠格格到现在的她，一直...

                        ?(展开)",Windows,推荐,22
70,亲爱的,"去年今日此门中， 人面桃花相映红。 人面不知何处去， 桃花依旧笑春风。  韩总酒后作诗，一腔愁绪。寻子六年，组建寻子团和大家一起去寻找失散的孩子，在安徽农村为了抢回田文军的孩子抡起铁铲和村民对抗，穿着白衬衣和西裤在田野里逃跑，被赶过来的村民围攻在地，那个样子太帅...

                        ?(展开)",逍遥津,力荐,18
71,亲爱的,"这个根据真实事件改编的电影，亲情与爱情戏剧性的对立，营造了电影最为引人深思的张力所在，人贩固然是十恶不赦的，但对于电影中的李红琴她不明孩子是被丈夫拐来，丈夫过世面对生活的艰辛更没有将孩子卖掉，其电影中锲而不舍对亲情的执着是如此的动人心弦，你无法苛责一位善良...

                        ?(展开)",旧时代,力荐,6
72,亲爱的,"这篇影评可能有剧透

                        在评论这部电影之前，我先给大家讲一个真实的故事。   九月份的一个周末，我的一个A同学从珠海去广州玩，周六下午五点之后她的舍友，也就是我女朋友，联系不到她了。我女朋友很着急，因为最近太多女大学生失踪的案件发生。刚好我和女朋友在一起，我说报警吧。   先打给珠海的11...

                        ?(展开)",红色猎人帽,力荐,20
73,亲爱的,"文/夏丽柠  电影《亲爱的》开演第一镜头：扮演田文军的黄渤站在高处瞅着缠叠一起乱糟糟的电线发愁，他说他原来做标记的红线找不到了，不停地找，可那红线在风里飘呀飘，不知坠落何地。  人生有命，由生赴死，仿佛道路笔直，孤单来去。可人类繁衍却让这路途多了牵伴，你的身体里...

                        ?(展开)",Shirleysays,力荐,13
