,影片名,评论内容,评论人,推荐星数,有用数
59,三傻大闹宝莱坞,"以现实主义开头，用乐观的态度调侃那些存在多时的沉重话题，不刻意讨观众开心，也没有做作的煽情。两个小时的片长，无半点拖沓的就把故事轻松的讲完了，有喜有泪，故事简单道理易懂，男主角那种内心的平稳强壮，我们俗人只能后天的养心修行，最难的就是真实，情节辗转有趣，穿...

                        ",冰心,推荐,16
60,三傻大闹宝莱坞,"三傻——蓝丘、法罕、拉加，他们是好朋友，虽然曾经也闹过矛盾，但最后他们依然还是朋友。 他们难能可贵的友谊一直延续着，虽然中间断了联系，但最后查托告诉法罕找到蓝丘的时候，法罕假装心脏病发迫降了飞机（嗯，演的真像，吓我一跳），拉加没穿裤子跑了好久?，他们还带走...

                        ",咪咪摩姆,力荐,13
61,三傻大闹宝莱坞,"《三傻大闹宝莱坞》，这部让我昨天一个晚上都看得哭哭笑笑的电影，经过一轮长睡再回想起来，其实并没有经典到值得人去一看再看的地步，像《阿甘正传》那样——老实说，《阿甘正传》也不需要一看再看，除非你经常感到缺乏前进的动力，必须寻找外部的力量来支持。  我在一个网站...

                        ",mado1983,力荐,53
62,三傻大闹宝莱坞,"第一次看这部电影，是在学校，老师作为奖励，花了几节课时间让我们看的，看后老师问我们观后感，很多人都说学习不能死板，要融会贯通、举一反三，当时并不能想到更深的含义，现在明白了。阿米尔.汗所扮演的兰彻一直在给大家灌输的一种理念：简单生活，遵从内心，为自己而活。的...

                        ",唐宝carry,推荐,15
63,三傻大闹宝莱坞,"

                        先摆出立场吧，看过片子的人，我请问你们凭什么理所当然的去丑化“消声器”---查图尔？     然后我们来给这个片子打上标签，  豆瓣，时光，普通观众的评价抽取的关键词无外乎这几个： 励志、人生、教育、自由。     那么我就说说我的观影体验。     先从剧情说起，我不知道有几...

                        ",BIG-C,很差,61
64,三傻大闹宝莱坞,"

                        人活着有太多身不由己，能像兰彻那样跟着感觉走实属不易。法尔汉热爱摄影，却苦于父亲的阻拦，只能在帝国学院攻读他并不感兴趣的工程学，于是他成了倒数第二，但当他决定从事摄影的时候，成功向他打开了一扇门；拉杜，一个贫苦学生，面临家庭带来的各种压力，只能寄希望于神，...

                        ",仙女山的月亮,推荐,15
65,三傻大闹宝莱坞,"我要承认，我对印度电影是有偏见的，特别其载歌载舞的传统表演方式，让我看着常常崩溃，因而也形成了一种固有的印象：印度电影就是一男一女穿着传统服装，为了打破穿着更传统服装的家长们对其爱情的阻挠，边历经艰辛，边载歌载舞，然后终于冲破枷锁，边相亲相爱，边载歌载舞。...

                        ",思考的猫,力荐,30
66,三傻大闹宝莱坞,"

                                第一次看到这个片名，我以为是一部无厘头没营养的印度喜剧片。对印度片实在没印象，小时候貌似看过一部影片叫大篷车，印象里印度男女总是穿着华服，载歌载舞，剧情神马的，早就没了记忆。此后的观影生涯中，印度片是空白。前两日看评分颇高，闲来无事点了来看，两小时4...

                        ",叮叮,力荐,35
67,三傻大闹宝莱坞,"

                        看这部电影的时候，我窝在被窝里，不停地边哭边笑。哭是感动的，笑是开心的。 跟朋友说好看的时候，只是说好看，一定要去看。没主动说是“印度片”“励志片”“喜剧片”……担心因概括不全，而降低了该片应有的期待值。 这片子好的地方说不尽。而这又是第一次让我觉得每处配乐...

                        ",筱妖姑娘,力荐,40
68,三傻大闹宝莱坞,"

                        看到这个片子的红彤彤的9.2分，我感觉到一阵，“蛋蛋的忧伤” 对的，蛋疼了 在一个据说是理想主义的片子遭到人群的哄捧的时候，我一点儿观影的兴趣也提不起来，理想主义的大都是悲剧，尤其在这个国家，这也是罗永浩一直不说自己有多么的牛，罗永浩是理想主义么，是，有理想，但...

                        ",白2纪,很差,163
69,三傻大闹宝莱坞,"The science of government is my duty to study, more than all other sciences; the arts of legislation and administration and negotiation ought to take place of, indeed to exclude, in a manner, all other arts. I must study politics and war, that my sons may h...

                        ",sabretooth,推荐,45
70,三傻大闹宝莱坞,"在我们的学生时代，总会遇到那么几个人，一心认为只有自己能上北大清华又或者工作之后必然有非凡成就……他们很努力，很拼搏，很不合群，很孤高自赏——然而最后往往能达成目标。 达成目标之后呢？自然是“黄鹤一去不复返”，从此音信袅袅，想要同他们联系，其难度不亚于到天子...

                        ",大燕威王~扑腾,力荐,20
71,三傻大闹宝莱坞,"在将近三个小时的电影里 我倒是看的津津有味，一点都不会感到无聊。影片中有很多笑点，冲突，（突然还想吐槽一下那个令我印象深刻的 用脱裤子来表达尊敬这个奇怪的举动）尤其结尾给我留下很深刻的印象。阿呆趾高气昂的让兰彻在一份失败者宣言上签字，并抢走校长给他认为最好的...

                        ",明眸,力荐,11
72,三傻大闹宝莱坞,"晚上看了三部电影《律政俏佳人2》《驯龙高手》《三宝大闹宝莱坞》，四点多关掉电脑的时候，先不考虑这仨片子优劣方面的可比较性，我意识到他们有两个相似之处：都是看似微弱的小人物不屈不挠挑战权威并最终站在世界的聚光灯下和忠诚的爱人朋友欣然发现人生理想的实现；都让观众...

                        ",苏不西,力荐,33
73,三傻大闹宝莱坞,"开头制造了带点悬疑色彩的氛围，接着兰彻就像一个神一般的存在改变了固有的校园生活。但越看越觉得，其实他最接近一个真实的人，想到什么做什么，不被物质名利束缚住手脚，重感情又理性。这么正常的人却被当成不受欢迎的异类到底是谁不正常？  之所以能在国内引起这样的共鸣是...

                        ",HANABI,推荐,12
74,三傻大闹宝莱坞,"《三傻》是一部大屌片！！！！！（五个惊叹号，一个惊叹号给一颗心）  看完之后，处于大脑兴奋充血，失声失言失禁状态，只能找到这么一个俗词儿！  虽然是印度人拍的，但是这是一部太有“普世价值”的片儿了。如果把导演和演员全部换成中国人，那么，三傻中应当有一个是来自于...

                        ",和尚,力荐,23
75,三傻大闹宝莱坞,"一向不喜欢宝莱坞电影夸张、做作、自娱自乐的表演，但还是花了2个小时40分钟，认认真真的欣赏了这部口碑极好的电影，于是我见识了原来故事可以讲到没有一处合理的程度而讲故事的人还一本正经的跟真事儿一样，我服了。    当结尾几大主演再次戏弄了那个可怜的同学，对着他...

                        ",光音镇,较差,150
