,影片名,评论内容,评论人,推荐星数,有用数
49,负重前行,"这篇影评可能有剧透

                        冗长。这是整部电影给我的感觉。影片在原本的程度上更特意地弱化了丧尸效果、着重讲述温情、还有我想问，为什么要加入土著和澳洲白人之间的斗争？这与父爱有什么关系？本来父亲的负重前行，在这里还要加个“米塔”一起同行，效果弄巧成拙。加长版、反而不好把握，不如短片来的...

                        ?(展开)",Sinder゛,还行,
50,负重前行,"满怀期待来看的，看了20多分钟，实在是难以忍受男主一个接一个脑残的决定，来吐槽。真是 nuo zuo nuo die 的典型，导致那么有爱的一个家庭覆灭，男主老婆惨死，自己还被咬伤，挣扎着为女儿找寻生路，却又把她推向了未知。 最最初的灾祸的起源是什么，居然是在男主明知有危险的...

                        ?(展开)",Joyce,还行,6
51,负重前行,"从内容上看，导演的目的是想在行尸走肉的题材里挖掘一点不一样的新东西，可惜，非常失败，三星是给主演的表演。 那部至今没有结束的行尸走肉美剧，已经成为一个经典IP，导演借点热度，解构一个细节，挖掘点新意，想法很好，可惜做起来很难，因为，美剧行尸走肉已经深入人心，山...

                        ?(展开)",雨田2545,推荐,1
52,负重前行,"这篇影评可能有剧透

                        盗用了别人评论的词做标题~因为感觉很贴切~故事中间有一段没有特别吸引人，从妻子死后到父亲遇到遇到维克，故事讲述的都相对平淡，也是为后面跟小女孩的牵扯做铺垫。从父亲因为开始异变准备自杀的时候，故事开始变得很吸引。刚知道这个电影是源自一部短片，很多人评论短片更吸...

                        ?(展开)",Dou兜er,推荐,
53,负重前行,"这应该是我个人目前为止，在整个五月，看过的最好的电影了(包括妇联3在内)。 在我看过的所有僵尸电影当中，有极其爽快的，就如《僵尸世界大战》一样，有反应人性的，犹如《惊变28天》系列，更有美国小成本的血浆类型，恶心的(此类数不胜数)。但是这部，倒是极其罕见的温馨，在...

                        ?(展开)",Better-米,推荐,
54,负重前行,"这篇影评可能有剧透

                        上午我还在感慨关于父亲 ，下午我就看了这部电影。几年前看短片的时候都感动的不行。现在又来个电影版，电影最后的几分钟简直是哭死。之所以会哭，其实我就是为了这个父亲而哭，为了父爱，并不是电影有多么的故意制造眼泪，你会感动是常理之中，意料之中。电影中尤其是她女儿身...

                        ?(展开)",海芋,力荐,
55,负重前行,"这篇影评可能有剧透

                        ? 《负重前行》(澳大利亚?? ) 改编自2013年同名短片 一部最感人的，最温情的丧尸片 或者说是讲述父爱的 电影里没有丧尸大军，也没有“打怪”的英雄人物 只有一位父亲，他的行为却让人感动 父亲被变成丧尸的母亲咬伤，他必须在他改变的48小时内 把还是婴儿的女儿送到安...

                        ?(展开)",半糖,推荐,
56,负重前行,"僵尸片我看过不少，但如此温情脉脉的僵尸电影却是头一回见到。 《负重前行》的主题不是逃生，不是人类与僵尸的对抗，而是爱。 正是如山的父爱支撑着男主的信念，纵使变为行尸走肉，也要护送女儿去到安全的地方； 正是爱让图米不肯离开父亲，即使他已变成了一具麻木的僵尸。 一...

                        ?(展开)",连城叁月,还行,
57,负重前行,"平淡的情节，平淡的铺陈，普通的制作，使得剧情没有记忆深刻的亮点。 但是，但是，在最后一个结尾的桥段，伟大的父爱让人动情泪崩。。。。。。作为父母的我，泪水止不 住奔涌而出，这一刻，父爱戳中了为父为母之人心中最柔软的部分。编剧功力在动作上不足，在煽情上 一流。虽然...

                        ?(展开)",火龙果果,推荐,
58,负重前行,"末世，带给人恐惧，带给人绝望。可是，作为父亲，襁褓中女儿唯一的亲人，你就是责任，你就是希望，你就是一切。 2013年同名的7分钟短片可谓是一颗迷你催泪弹，等了许久的电影版内容丰富了不少，如何在丧尸遍地的荒野，在自己时日无多即将变成丧尸的情况下拯救自己的女儿，与丧...

                        ?(展开)",源，妙不可言,力荐,1
59,负重前行,"这篇影评可能有剧透

                        推荐这部电影:《负重前行》，看到最后一段直接泪目了！这部电影是根据同名短片改编的，短片也特别好看！期待了好久，终于等到资源了！期待的原因就是因为花生马丁弗瑞曼主演的！所以为了花生精湛感人的演技我给五星好评！ 电影讲述了讲述男主角安迪被丧尸妻子咬伤后，意识到自...

                        ?(展开)",行走的看客,力荐,1
60,负重前行,"这篇影评可能有剧透

                        短片看过，更何况影版是Martin 主演，所以一直很期待！影版更多的在于对父爱的渲染，对人性的探讨，如果是纠结于丧尸的所谓大场面的人可以出门左转不送。Martin 演技一去既往细腻，润物无声。好多点都能戳到我的泪点，it's  time 和 thank  you ，“负重前行”是他能给到rossie...

                        ?(展开)",归去来兮军,推荐,
61,负重前行,"这篇影评可能有剧透

                        期待了好久！略失望。 昨晚看了一半，寡淡；今天上午把另一半看完，结尾鼻酸。 也许是因为看过太多猛烈的丧尸片，所以对这里面行动缓慢、攻击力弱的“怪物”，相当不感冒。但这好像不是重点，《负重前行》套了个丧尸类型片的壳子，故事主要说的还是“父爱无僵”。 所以妻子被咬...

                        ?(展开)",唐大幕,还行,
62,负重前行,"相较8分钟的精华短片，长篇100分钟背景细节增多，剧本铺垫拉长，叙事不紧不慢，摄影美不胜收，末世荒凉和凋敝孤独，航拍掠过一览无遗，生命最后的48小时倒计公路片，为女儿寻找最妥帖的安置，怀揣希望，父爱如山，却在夕阳余晖的映衬下满是悲伤和遗憾，电影在节奏把控略显吃力...

                        ?(展开)",张咏轩Wayne,还行,1
63,负重前行,"这篇影评可能有剧透

                        抄袭，逻辑混乱，价值观崩塌。。。说多烂有多烂。抄袭，逻辑混乱，价值观崩塌。。。说多烂有多烂。抄袭，逻辑混乱，价值观崩塌。。。说多烂有多烂。抄袭，逻辑混乱，价值观崩塌。。。说多烂有多烂。抄袭，逻辑混乱，价值观崩塌。。。说多烂有多烂。抄袭，逻辑混乱，价值观崩塌...

                        ?(展开)",公民lion,很差,
64,负重前行,"相信很多人都看过2013年的一个澳大利亚短片，叫做《负重前行》。 片名又译作《父爱无僵》。 在被丧尸蔓延的末日世界中，一个三口之家出了场车祸意外。 丈夫醒来时发现妻子已经被感染成丧尸，他不慎也被妻子咬伤。 意识到自己即将也要变成丧尸，男人急忙抱起后座的幼儿。 为了让...

                        ?(展开)",巴塞电影,还行,7
65,负重前行,"在如今生物技术高度发达的时代，僵尸的存在已经引起了人们的关注。他们有着极强的生命力，并通过咬人来传播病毒。通过科幻电影的渲染，我们无数次的恐惧僵尸是否真的会出现，我们在那样一个僵尸肆虐的世界中，又能做些什么？ 首先，僵尸虽然可怕，但我认为这终究是我们的幻想。...

                        ?(展开)",1108张,力荐,1
66,负重前行,"这篇影评可能有剧透

                        该影片讲述了一个被丧尸妻子咬伤的父亲， 在自己有意识的最后3小时，把孩子送往安全区以存活的故事。 下面我用图解来剖析这部影片，对我的触动实在是太大了，慢慢的感动。 于是时间就在那一刻凝注了，仿佛被爸爸对孩子的爱感动住了。 虽然我是丧尸，但我更是你父亲。 也许片子...

                        ?(展开)",木心菇凉,力荐,4
67,负重前行,"这篇影评可能有剧透

                        求解 这部电影在哪里看 我真的很想看这部电影 呵呵红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈红红火火恍恍惚惚呵呵红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈红红火火恍恍惚惚哈哈哈哈红红火火恍恍惚惚哈哈哈哈呵呵红红火火恍恍惚惚哈哈哈哈哈哈哈哈哈哈哈哈不会后悔不会...

                        ?(展开)",%高穷帅?,还行,3
68,负重前行,"我被这部电影感动了！！！父亲变成丧尸，背着两个孩子，拿一块肉引着自己前往人类部落，最后孩子获救了。挺好的一部影片，马丁弗里曼演得太好了，太心疼了。虽然好多人更喜欢之前的短片，但我觉得把这么短的内容拉长同时更让人感动，真的很不容易，导演很棒！ 生活不易，要珍惜...

                        ?(展开)",用尽一切奔向你,推荐,44
69,负重前行,"这篇影评可能有剧透

                        此部《负重前行》是2013年同名微电影的加长版。影片讲述的是丧尸病毒大范围感染，母亲在发生车祸后变成了丧尸，父亲安迪（马丁·弗瑞曼 饰）又被咬伤，将会在48小时内变成丧尸。为了保护孩子的安全、将一团腐肉挂在自己的胸前。同时为了防止女儿Rosie被自己所杀，父亲踏上了寻...

                        ?(展开)",品味影视剧,推荐,51
70,负重前行,"负重前行，父爱如山，沉重而深沉，感动得一塌糊涂。 最后父亲变成丧尸，背着两个孩子，拿一块肉引着自己前往人类部落，最后孩子获救了。 挺有意思的影片，马丁弗里曼演得太好了，太心疼了。 父亲带着女儿逃亡的过程比微电影更加出色，但是有些地方还是过于拖沓，导致结尾催泪部...

                        ?(展开)",萧恭竹子,力荐,40
71,负重前行,"在我们的人生中父母或许就是这样一个角色，他们把我们带领到这个世界，并把我们护送到每一个成长阶段。 然而每一次与我们挥手作别，距离都会远一点，再远一点。 这是因为我们越走越快了，而他们却越来越慢了。 相比小时候那样的离不开他们，长大后的我们却似乎很少腾出时间陪伴...

                        ?(展开)",默少,力荐,37
72,负重前行,"看完这部电影，泪目了。变成丧尸的妻子咬了父亲，而父亲带上孩子准备离开时发现自己被感染了。于是他折了树枝，装了腐肉，就为了即便自己变成丧尸失去人性，也要依靠本能救活自己的孩子，这是怎样的父爱啊。my name is rosie，I still alive 一个伟大的父亲形象就树立起来，一...

                        ?(展开)",小兔乖乖,推荐,62
